gtdb_species_clade_id	n_genomes_with_emb	total_emb_variance	mean_emb_variance	phb_status	has_phaC	has_complete_pathway	gtdb_phylum	PHB status
s__Staphylococcus_schleiferi--RS_GCF_900458895.1	14	0.0	0.0	accessory_only	0	0	Bacillota	phaC-
s__Staphylococcus_singaporensis--RS_GCF_022493055.1	6	0.0	0.0	precursors_only	0	0	Bacillota	phaC-
s__Staphylococcus_ureilyticus--RS_GCF_002902235.1	7	0.7529425264752088	0.011764726976175137	precursors_only	0	0	Bacillota	phaC-
s__Staphylococcus_warneri--RS_GCF_900636385.1	40	0.7110440752327929	0.011110063675512389	precursors_only	0	0	Bacillota	phaC-
s__Staphylococcus_xylosus--RS_GCF_002732165.1	10	0.6230910259822162	0.009735797280972128	precursors_only	0	0	Bacillota	phaC-
s__Stenotrophomonas_acidaminiphila--RS_GCF_001431595.1	6	0.753084956685812	0.011766952448215812	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia--RS_GCF_900186865.1	115	0.4415950638117211	0.006899922872058142	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia_A--RS_GCF_004346925.1	9	0.6879023227811006	0.010748473793454697	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia_AJ--RS_GCF_001274595.1	5	0.6465701604838422	0.010102658757560034	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia_AL--RS_GCF_003205835.1	5	0.3620932267132127	0.0056577066673939485	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia_AM--RS_GCF_013004645.1	6	0.5137081580895471	0.008026689970149173	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia_F--RS_GCF_000284595.1	6	0.3345200241112678	0.005226875376738559	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia_G--RS_GCF_002138415.1	8	0.10663747025194467	0.0016662104726866355	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_maltophilia_Q--RS_GCF_002799165.1	5	0.523033350398047	0.008172396099969484	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_sepilia--RS_GCF_003244875.1	34	0.44437443391067294	0.006943350529854265	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_sp003086695--RS_GCF_003086695.1	5	0.14630237726664513	0.00228597464479133	complete	1	1	Pseudomonadota	phaC+
s__Stenotrophomonas_sp916618915--RS_GCF_916618915.1	5	0.4031242223471708	0.006298815974174544	complete	1	1	Pseudomonadota	phaC+
s__Streptococcus_agalactiae--RS_GCF_000186445.1	247	0.7259538461533223	0.01134302884614566	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_alactolyticus--RS_GCF_012277075.1	5	0.7627670202636987	0.011918234691620292	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_anginosus--RS_GCF_900636475.1	12	0.424148167018902	0.006627315109670344	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_canis--RS_GCF_900636575.1	11	0.5145734801953433	0.00804021062805224	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_constellatus--RS_GCF_023167545.1	5	0.633214662779052	0.009893979105922688	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_dysgalactiae--RS_GCF_900459225.1	36	0.614687577535184	0.00960449339898725	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_equi--GB_GCA_900637675.1	48	0.5912606076479564	0.009238446994499319	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_gallolyticus--RS_GCF_002000985.1	6	0.6556816241938068	0.010245025378028232	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_gordonii--RS_GCF_001553855.1	17	0.582178706206548	0.009096542284477312	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_infantarius--RS_GCF_000154985.1	7	0.33071613395097255	0.005167439592983946	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_intermedius--RS_GCF_000413475.1	10	0.537206696018393	0.00839385462528739	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_lutetiensis--RS_GCF_900475675.1	35	0.4401744302378563	0.006877725472466505	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_mitis--RS_GCF_000148585.2	12	0.24491942618374102	0.0038268660341209534	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_mutans--RS_GCF_006739205.1	54	0.3722901771915105	0.005817034018617351	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_oralis--RS_GCF_900637025.1	5	0.34489824766365773	0.005389035119744652	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_parasanguinis_E--RS_GCF_943193075.1	12	0.4087856039421982	0.006387275061596847	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_parauberis--RS_GCF_000187935.1	7	0.6006188120817666	0.009384668938777603	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_pasteurianus--RS_GCF_004843545.1	9	0.6268536515794836	0.009794588305929431	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_pneumoniae--RS_GCF_001457635.1	532	0.6425307772172677	0.010039543394019808	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_pseudopneumoniae--RS_GCF_002087075.1	29	0.4945432660471133	0.007727238531986145	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_pyogenes--RS_GCF_002055535.1	160	0.7087003838652364	0.011073443497894318	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_salivarius--RS_GCF_000785515.1	42	0.5558868884773394	0.008685732632458427	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_sanguinis--RS_GCF_000194945.1	11	0.6038637977956562	0.009435371840557129	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_sanguinis_H--RS_GCF_013343115.1	8	0.23421352607681703	0.003659586344950266	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_sanguinis_J--RS_GCF_019929225.1	7	0.0	0.0	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_sp000187445--GB_GCA_010604095.1	12	0.20136304326661297	0.0031462975510408277	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_sp001556435--RS_GCF_009738225.1	54	0.6085769079901001	0.009509014187345314	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_sp900766505--RS_GCF_016648925.1	6	0.39117774031232205	0.006112152192380032	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_suis--RS_GCF_000294495.1	182	0.536232194010993	0.008378628031421765	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_suis_P--GB_GCA_002831545.1	12	0.5695713294008669	0.008899552021888545	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_suis_W--RS_GCF_902702775.1	70	0.4070428538228846	0.0063600445909825715	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_thermophilus--RS_GCF_010120595.1	17	0.7903151839913054	0.012348674749864147	precursors_only	0	0	Bacillota	phaC-
s__Streptococcus_uberis--RS_GCF_900475595.1	5	0.2860583057098576	0.004469661026716525	precursors_only	0	0	Bacillota	phaC-
s__Streptomyces_albidoflavus--RS_GCF_000719955.1	27	0.7623304086231796	0.011911412634737181	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_anulatus--RS_GCF_014650675.1	13	0.6495960404718862	0.010149938132373222	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_bacillaris--GB_GCA_003268675.1	17	0.6270451021203752	0.009797579720630863	complete	1	1	Actinomycetota	phaC+
s__Streptomyces_californicus--RS_GCF_000717645.1	7	0.8400314606003753	0.013125491571880863	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_griseoincarnatus--GB_GCA_014649575.1	8	0.7594845504398257	0.011866946100622276	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_olivaceus--RS_GCF_000721235.1	22	0.7121214143463979	0.011126897099162467	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_parvus--RS_GCF_014648875.1	5	0.5653144023411835	0.008833037536580992	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_rochei--GB_GCA_002155895.1	7	0.8865660627705058	0.013852594730789152	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_rubiginosohelvolus--RS_GCF_014649875.1	10	0.7183713231416948	0.011224551924088982	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_scabiei--RS_GCF_000091305.1	10	0.51645852489437	0.008069664451474532	precursors_only	0	0	Actinomycetota	phaC-
s__Streptomyces_tendae--RS_GCF_014650435.1	5	0.784044203669541	0.012250690682336578	precursors_only	0	0	Actinomycetota	phaC-
s__Stutzerimonas_degradans--RS_GCF_024448505.1	5	0.5655055330480563	0.00883602395387588	complete	1	1	Pseudomonadota	phaC+
s__Stutzerimonas_kunmingensis_A--RS_GCF_021432085.1	5	0.5656657628940541	0.008838527545219596	precursors_only	0	0	Pseudomonadota	phaC-
s__Stutzerimonas_phenolilytica--RS_GCF_021432765.1	6	0.6379652276414041	0.009968206681896939	precursors_only	0	0	Pseudomonadota	phaC-
s__Stutzerimonas_stutzeri--RS_GCF_000219605.1	25	0.7920856510808196	0.012376338298137807	complete	1	1	Pseudomonadota	phaC+
s__Stutzerimonas_stutzeri_AB--RS_GCF_002890895.1	6	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-
s__Succinivibrio_sp000431835--GB_GCA_000431835.1	55	0.22871319209094654	0.0035736436264210397	absent	0	0	Pseudomonadota	phaC-
s__Succinivibrio_sp003456415--GB_GCA_902785325.1	6	0.2413045569717175	0.0037703837026830857	absent	0	0	Pseudomonadota	phaC-
s__Sulfitobacter_geojensis--RS_GCF_000622325.1	22	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__Sulfitobacter_mediterraneus--RS_GCF_003054325.1	50	0.016474074745046502	0.0002574074178913516	complete	1	1	Pseudomonadota	phaC+
s__Sulfitobacter_mediterraneus_A--RS_GCF_016801775.1	14	0.017455052900810744	0.0002727352015751679	complete	1	1	Pseudomonadota	phaC+
s__Sulfobacillus_benefaciens_A--GB_GCA_003023725.1	5	0.491711560096728	0.007682993126511375	precursors_only	0	0	Bacillota_E	phaC-
s__Sulfotelmatobacter_sp003134995--GB_GCA_003134995.1	6	0.0042312644210719405	6.611350657924907e-05	complete	1	1	Acidobacteriota	phaC+
s__Sulfotelmatobacter_sp003168355--GB_GCA_003168355.1	6	0.004141937274274497	6.471776991053902e-05	precursors_only	0	0	Acidobacteriota	phaC-
s__Sulfuricaulis_sp001785195--GB_GCA_001785195.1	5	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-
s__Sulfurimonas_sp002781365--GB_GCA_002781365.1	19	0.07521979774493223	0.0011753093397645661	absent	0	0	Campylobacterota	phaC-
s__Sulfurimonas_sp013791885--GB_GCA_013791885.1	7	0.46355084430228577	0.007242981942223215	absent	0	0	Campylobacterota	phaC-
s__Sulfurovum_sp002281755--GB_GCA_002281755.1	7	0.2947424616167239	0.004605350962761311	absent	0	0	Campylobacterota	phaC-
s__Sutterella_wadsworthensis--RS_GCF_003315195.1	25	0.35814605857810183	0.005596032165282841	absent	0	0	Pseudomonadota	phaC-
s__Sutterella_wadsworthensis_A--RS_GCF_000297775.1	6	0.7578964993260653	0.01184213280196977	absent	0	0	Pseudomonadota	phaC-
s__Synechococcus_B_sp009836025--GB_GCA_009836025.1	12	0.0	0.0	absent	0	0	Cyanobacteriota	phaC-
s__Synechococcus_B_sp009840445--GB_GCA_009840445.1	7	0.0	0.0	absent	0	0	Cyanobacteriota	phaC-
s__Synechococcus_B_sp022826535--GB_GCA_022826535.1	9	0.1732473296993305	0.002706989526552039	absent	0	0	Cyanobacteriota	phaC-
s__Synechococcus_C_sp000230675--RS_GCF_000230675.1	7	0.17032194978555734	0.0026612804653993335	absent	0	0	Cyanobacteriota	phaC-
s__Sysuiplasma_jiujiangense--GB_GCA_019721075.1	6	0.19875129197402575	0.0031054889370941523	precursors_only	0	0	Thermoplasmatota	phaC-
s__Sysuiplasma_superficiale--GB_GCA_019720975.1	5	0.24151200438782966	0.0037736250685598384	precursors_only	0	0	Thermoplasmatota	phaC-
s__T1SED10-26_sp007122335--GB_GCA_007122335.1	7	0.09397951758439847	0.0014684299622562261	precursors_only	0	0	Bacillota_F	phaC-
s__T1SED10-28_sp003554105--GB_GCA_003554105.1	5	0.11719286391356643	0.0018311384986494754	precursors_only	0	0	Bacillota_A	phaC-
s__T1SED10-84_sp007134885--GB_GCA_007134885.1	6	0.10980440499655483	0.0017156938280711693	precursors_only	0	0	Bacillota_F	phaC-
s__T1Sed10-7_sp003554005--GB_GCA_003554005.1	5	0.3428954146404237	0.005357740853756621	precursors_only	0	0	Actinomycetota	phaC-
s__T1Sed10-7_sp003561535--GB_GCA_003561535.1	8	0.22218437180707273	0.0034716308094855115	precursors_only	0	0	Actinomycetota	phaC-
s__T3SED10-7_sp007127255--GB_GCA_007127255.1	6	0.23106334922275684	0.0036103648316055757	precursors_only	0	0	Bacillota_D	phaC-
s__T3Sed10-11_sp003568415--GB_GCA_003568415.1	5	0.2769511465839502	0.004327361665374222	precursors_only	0	0	Bacteroidota	phaC-
s__TA-21_sp014523495--GB_GCA_014523495.1	15	0.05579159697369418	0.0008717437027139716	complete	1	1	Thermoproteota	phaC+
s__TCS55_sp014239505--GB_GCA_014239505.1	5	0.0	0.0	precursors_only	0	0	Marinisomatota	phaC-
s__TCS55_sp018647265--GB_GCA_018647265.1	15	0.0050927857945211085	7.957477803939232e-05	precursors_only	0	0	Marinisomatota	phaC-
s__TCS55_sp018674655--GB_GCA_018674655.1	15	0.005092785794521108	7.95747780393923e-05	precursors_only	0	0	Marinisomatota	phaC-
s__TMED80_sp018645565--GB_GCA_018645565.1	6	0.0	0.0	precursors_only	0	0	Marinisomatota	phaC-
s__TTA-H9_sp002071415--GB_GCA_002071415.1	10	0.5969734858602647	0.009327710716566635	precursors_only	0	0	Bacteroidota	phaC-
s__Taenaricola_geyseris--GB_GCA_002783585.1	7	0.0	0.0	absent	0	0	Omnitrophota	phaC-
s__Tardiphaga_sp007018905--RS_GCF_007018905.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__Tateyamaria_sp003445215--GB_GCA_905480645.1	9	0.0457112076370432	0.0007142376193288	complete	1	1	Pseudomonadota	phaC+
s__Tepidanaerobacter_acetatoxydans--RS_GCF_000328765.2	5	0.4322352883966057	0.006753676381196964	absent	0	0	Bacillota_A	phaC-
s__Tepidanaerobacter_syntrophicus--RS_GCF_001485475.2	6	0.6175194636802244	0.009648741620003506	precursors_only	0	0	Bacillota_A	phaC-
s__Terracidiphilus_sp003138365--GB_GCA_003138365.1	18	0.0008227716479117532	1.2855806998621144e-05	precursors_only	0	0	Acidobacteriota	phaC-
s__Terracidiphilus_sp003138515--GB_GCA_003138515.1	5	0.0	0.0	precursors_only	0	0	Acidobacteriota	phaC-
s__Terracidiphilus_sp003139795--GB_GCA_003139795.1	5	0.0	0.0	precursors_only	0	0	Acidobacteriota	phaC-
s__Terracidiphilus_sp003159355--GB_GCA_003159355.1	7	0.0	0.0	absent	0	0	Acidobacteriota	phaC-
s__Terracidiphilus_sp003161045--GB_GCA_003161045.1	8	0.0006993559007249901	1.092743594882797e-05	absent	0	0	Acidobacteriota	phaC-
s__Terracidiphilus_sp003170825--GB_GCA_003170825.1	8	0.01564683668593357	0.00024448182321771205	absent	0	0	Acidobacteriota	phaC-
s__Terraquivivens_tengchongensis--GB_GCA_023268355.1	15	0.1429693730432047	0.0022338964538000734	precursors_only	0	0	Thermoproteota	phaC-
s__Terraquivivens_yellowstonensis--GB_GCA_023539445.1	7	0.18876445237828982	0.0029494445684107784	precursors_only	0	0	Thermoproteota	phaC-
s__Thermomicrobium_roseum--RS_GCF_000021685.1	5	0.10372328055299308	0.001620676258640517	precursors_only	0	0	Chloroflexota	phaC-
s__Thermomonas_sp016720345--GB_GCA_016720345.1	5	0.11389946148674948	0.0017796790857304606	complete	1	1	Pseudomonadota	phaC+
s__Thermus_scotoductus--RS_GCF_000381045.1	41	0.7399873869284479	0.011562302920756998	precursors_only	0	0	Deinococcota	phaC-
s__Thermus_thermophilus--RS_GCF_000091545.1	15	0.3014112740245822	0.0047095511566340965	precursors_only	0	0	Deinococcota	phaC-
s__Thiobacillus_sp001899305--GB_GCA_001899305.1	5	0.48728473750265955	0.0076138240234790554	absent	0	0	Pseudomonadota	phaC-
s__Thiobacillus_sp001899765--GB_GCA_001899765.1	5	0.2622999054724259	0.004098436023006654	accessory_only	0	0	Pseudomonadota	phaC-
s__Thiodiazotropha_endoloripes_D--RS_GCF_001708965.1	9	0.02745262273932328	0.00042894723030192624	complete	1	1	Pseudomonadota	phaC+
s__Thiodiazotropha_endolucinida--RS_GCF_001715975.1	30	0.46953548413742197	0.007336491939647218	complete	1	1	Pseudomonadota	phaC+
s__Thiodiazotropha_lotti--GB_GCA_001709035.1	11	0.36150383782040413	0.0056484974659438145	complete	1	1	Pseudomonadota	phaC+
s__Thiodiazotropha_sp003058495--GB_GCA_003058495.1	6	0.27470468347112875	0.004292260679236387	complete	1	1	Pseudomonadota	phaC+
s__Thiodiazotropha_sp003094535--GB_GCA_003094535.1	11	0.27749181533668976	0.0043358096146357775	complete	1	1	Pseudomonadota	phaC+
s__Thiodiazotropha_sp003676145--GB_GCA_003676145.1	27	0.5194554339029783	0.008116491154734036	complete	1	1	Pseudomonadota	phaC+
s__Thioglobus_A_sp018644675--GB_GCA_018644675.1	16	0.004771784062873393	7.455912598239677e-05	absent	0	0	Pseudomonadota	phaC-
s__Thiomonas_arsenitoxydans--RS_GCF_000253115.1	7	0.8116422196479207	0.012681909681998761	complete	1	1	Pseudomonadota	phaC+
s__Thiopontia_sp013349825--GB_GCA_013349825.1	21	0.015719938421116696	0.0002456240378299484	absent	0	0	Pseudomonadota	phaC-
s__Thiopontia_sp018648825--GB_GCA_018648825.1	15	0.00025618563206540655	4.002900501021977e-06	absent	0	0	Pseudomonadota	phaC-
s__Thiopontia_sp018658305--GB_GCA_018658305.1	16	0.004771784062873394	7.455912598239679e-05	absent	0	0	Pseudomonadota	phaC-
s__Thomasclavelia_ramosa--RS_GCF_014131695.1	7	0.541867625780008	0.008466681652812625	precursors_only	0	0	Bacillota	phaC-
s__Thomasclavelia_spiroformis--GB_GCA_025149465.1	6	0.4684391554306604	0.007319361803604069	precursors_only	0	0	Bacillota	phaC-
s__Tidjanibacter_inops--RS_GCF_900104605.1	6	0.6209955876640524	0.009703056057250819	absent	0	0	Bacteroidota	phaC-
s__Tindallia_sp007134225--GB_GCA_007134225.1	5	0.0	0.0	precursors_only	0	0	Bacillota_A	phaC-
s__Tractidigestivibacter_sp004557505--GB_GCA_004557505.1	6	0.30768318902224795	0.004807549828472624	precursors_only	0	0	Actinomycetota	phaC-
s__Tractidigestivibacter_sp022648325--GB_GCA_022648325.1	13	0.01591738842760744	0.00024870919418136625	precursors_only	0	0	Actinomycetota	phaC-
s__Treponema_D_porcinum--RS_GCF_900167145.1	14	0.194567912064876	0.0030401236260136875	absent	0	0	Spirochaetota	phaC-
s__Treponema_D_sp014803985--GB_GCA_014803985.1	8	0.0	0.0	absent	0	0	Spirochaetota	phaC-
s__Treponema_D_sp016293005--GB_GCA_016293005.1	6	0.0	0.0	absent	0	0	Spirochaetota	phaC-
s__Treponema_D_sp017381365--GB_GCA_017381365.1	5	0.289565468366061	0.004524460443219703	absent	0	0	Spirochaetota	phaC-
s__Treponema_D_succinifaciens--RS_GCF_000195275.1	6	0.5650348828640984	0.008828670044751538	absent	0	0	Spirochaetota	phaC-
s__Treponema_pallidum--RS_GCF_000410535.2	46	0.4511313819958454	0.0070489278436850844	absent	0	0	Spirochaetota	phaC-
s__Turicibacter_bilis--RS_GCF_024499055.1	10	0.5911461975684295	0.00923665933700671	absent	0	0	Bacillota	phaC-
s__UBA10002_sp001821155--GB_GCA_001821155.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10009_sp001001205--GB_GCA_001001205.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10092_sp003455995--GB_GCA_003455995.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10102_sp001825035--GB_GCA_001825035.1	11	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10105_sp000995415--GB_GCA_000995415.1	6	0.0	0.0	precursors_only	0	0	Patescibacteria	phaC-
s__UBA10133_sp001774685--GB_GCA_001774685.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10133_sp002789895--GB_GCA_002789895.1	5	0.08575056942922277	0.0013398526473316057	absent	0	0	Patescibacteria	phaC-
s__UBA10133_sp003531665--GB_GCA_003531665.1	6	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10138_sp000995845--GB_GCA_000995845.1	6	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10151_sp001776935--GB_GCA_001776935.1	7	0.0	0.0	precursors_only	0	0	Patescibacteria	phaC-
s__UBA10190_sp001817065--GB_GCA_001817065.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA10348_sp002469915--GB_GCA_002469915.1	9	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-
s__UBA10364_sp003045825--GB_GCA_003045825.1	22	0.13005466351211978	0.0020321041173768715	precursors_only	0	0	Bacteroidota	phaC-
s__UBA10438_sp002426145--GB_GCA_016707005.1	8	0.1423419838150315	0.002224093497109867	precursors_only	0	0	Bacteroidota	phaC-
s__UBA10449_sp001917815--GB_GCA_001917815.1	5	0.0	0.0	precursors_only	0	0	Dormibacterota	phaC-
s__UBA1062_sp001896555--GB_GCA_001896555.1	9	0.18037364304507175	0.002818338172579246	complete	1	1	Desulfobacterota	phaC+
s__UBA1066_sp900315305--GB_GCA_900315305.1	8	0.00834589926709327	0.00013040467604833234	accessory_only	0	0	Bacillota_A	phaC-
s__UBA1096_sp018674955--GB_GCA_018674955.1	14	0.005460120102248629	8.531437659763483e-05	precursors_only	0	0	Verrucomicrobiota	phaC-
s__UBA11361_sp005881295--GB_GCA_005881295.1	7	0.0	0.0	complete	1	1	Chloroflexota	phaC+
s__UBA1138_sp009937285--GB_GCA_009937285.1	15	0.005092785794521108	7.95747780393923e-05	precursors_only	0	0	Gemmatimonadota	phaC-
s__UBA1140_sp006212005--GB_GCA_006212005.1	5	0.2748185228248166	0.00429403941913776	absent	0	0	Campylobacterota	phaC-
s__UBA11524_sp000437595--GB_GCA_000437595.1	44	0.5376994479224005	0.008401553873787508	absent	0	0	Bacillota_A	phaC-
s__UBA11703_sp001822075--GB_GCA_001822075.1	12	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA11712_sp000995965--GB_GCA_000995965.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA11713_sp001778985--GB_GCA_001778985.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12026_sp000989765--GB_GCA_000989765.1	6	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12030_sp10106u--GB_GCA_013331945.1	5	0.0	0.0	absent	0	0	Nanoarchaeota	phaC-
s__UBA12042_sp001775555--GB_GCA_001775555.1	6	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12044_sp000989675--GB_GCA_000989675.1	9	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12049_sp001784155--GB_GCA_001784155.1	9	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12059_sp001829185--GB_GCA_001829185.1	5	0.0	0.0	precursors_only	0	0	Spirochaetota	phaC-
s__UBA12075_sp003514005--GB_GCA_003514005.1	6	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12079_sp001029775--GB_GCA_001029775.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12108_sp001002415--GB_GCA_001002415.1	9	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12115_sp003514055--GB_GCA_003514055.1	9	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12405_sp003542615--GB_GCA_003542615.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA12574_sp018660835--GB_GCA_018660835.1	7	0.0	0.0	precursors_only	0	0	Latescibacterota	phaC-
s__UBA1268_sp009919445--GB_GCA_009919445.1	5	0.014108777660637355	0.00022044965094745867	absent	0	0	Planctomycetota	phaC-
s__UBA1268_sp018694455--GB_GCA_018694455.1	6	0.011983395626533493	0.00018724055666458582	precursors_only	0	0	Planctomycetota	phaC-
s__UBA1328_sp018673955--GB_GCA_018673955.1	13	0.005884607053647876	9.194698521324806e-05	precursors_only	0	0	Chloroflexota	phaC-
s__UBA1383_sp002305415--GB_GCA_002305415.1	5	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-
s__UBA1406_sp001788295--GB_GCA_001788295.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA1413_sp002304925--GB_GCA_002304925.1	7	0.7068550036278907	0.011044609431685792	absent	0	0	Bacteroidota	phaC-
s__UBA1417_sp003531055--GB_GCA_021029595.1	12	0.547403273487939	0.008553176148249048	precursors_only	0	0	Bacillota_A	phaC-
s__UBA1436_sp900540405--GB_GCA_900540405.1	6	0.5740771873571816	0.008969956052455963	accessory_only	0	0	Elusimicrobiota	phaC-
s__UBA1436_sp900541355--GB_GCA_900541355.1	10	0.25171850864670303	0.003933101697604735	absent	0	0	Elusimicrobiota	phaC-
s__UBA147_sp013791785--GB_GCA_013791785.1	5	0.2868274392933498	0.004481678738958591	complete	1	1	Thermoplasmatota	phaC+
s__UBA1539_sp002788135--GB_GCA_002788135.1	8	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA1543_sp001871195--GB_GCA_001871195.1	6	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-
s__UBA1543_sp002779605--GB_GCA_002779605.1	7	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-
s__UBA1544_sp002774425--GB_GCA_002774425.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA1545_sp002771035--GB_GCA_002771035.1	6	0.11433409257229701	0.0017864701964421408	absent	0	0	Patescibacteria	phaC-
s__UBA1546_sp001871685--GB_GCA_001871685.1	8	0.05359410589326422	0.0008374079045822535	absent	0	0	Nitrospirota	phaC-
s__UBA1547_sp001873625--GB_GCA_001873625.1	6	0.07145880785768563	0.001116543872776338	accessory_only	0	0	Patescibacteria	phaC-
s__UBA1550_sp002771015--GB_GCA_002771015.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA1563_sp001871325--GB_GCA_001871325.1	8	0.09187561010273868	0.0014355564078552918	precursors_only	0	0	Bacteroidota	phaC-
s__UBA1567_sp001872485--GB_GCA_001872485.1	5	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__UBA1568_sp002782305--GB_GCA_002782305.1	7	0.06125040673515911	0.0009570376052368611	absent	0	0	Patescibacteria	phaC-
s__UBA1685_sp002320595--GB_GCA_002320595.1	7	0.6478913278810643	0.01012330199814163	precursors_only	0	0	Bacillota_A	phaC-
s__UBA1724_sp900548225--GB_GCA_900548225.1	5	0.48534068053962687	0.00758344813343167	absent	0	0	Verrucomicrobiota	phaC-
s__UBA1847_sp013042375--GB_GCA_013042375.1	5	0.23567562422720492	0.003682431628550077	precursors_only	0	0	Pseudomonadota	phaC-
s__UBA2093_sp005790505--GB_GCA_005790505.1	5	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-
s__UBA2168_sp009843635--GB_GCA_009843635.1	7	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__UBA2170_sp018652955--GB_GCA_018652955.1	8	0.0	0.0	precursors_only	0	0	Patescibacteria	phaC-
